Name,Score
cg00002426,0.0002776817274611338
cg00003994,0.0003476092763959467
cg00027083,0.00015950051545411535
cg00075967,6.786328605944285e-05
cg00079563,0.0004963970937327421
cg00081975,0.00025865236970802624
cg00096922,0.0010861039842782211
cg00107187,0.00020159519527542747
cg00112517,0.0006994327730697376
cg00116838,0.0006194953224437551
cg00121904,0.00014055228638265962
cg00126034,0.0005560401626242017
cg00143998,0.0008755632303544469
cg00158308,0.0013440418365959646
cg00186701,3.563250575230801e-05
cg00221494,0.00025311466062487
cg00230502,5.241471741841063e-05
cg00231644,0.0009378851933887814
cg00234616,0.00033309268632855513
cg00237010,0.0021381697863988775
cg00250430,0.0003592213138505982
cg00263760,0.0016356723775769288
cg00278366,0.00043316808185490827
cg00297584,3.407694911727986e-05
cg00308665,0.000767501729231478
cg00318573,0.0014034271061084643
cg00333528,0.0007062616513912776
cg00347904,0.0007020908903292993
cg00420568,4.012723161605368e-05
cg00427635,0.0005531882735729397
cg00429618,0.0003530007761546486
cg00465284,0.0005474033838490548
cg00472814,0.0005487373012565217
cg00498305,0.00018108315776076922
cg00510787,0.0001751862447580493
cg00546897,0.0004942558173891669
cg00547789,0.00021572699640414844
cg00557354,0.00019081266422115798
cg00563926,0.000443338477667447
cg00567749,0.0004868548687552733
cg00571634,0.000262997164981443
cg00625653,0.00034184043079196427
cg00638514,9.444421883670465e-05
cg00648883,0.0006866676365766714
cg00658626,0.0007622605814804561
cg00661485,0.00014624334395889433
cg00687686,0.0006765693363673101
cg00739120,0.0005873034825758659
cg00775197,0.0002788836685362288
cg00779924,0.0015092203579196261
cg00792849,0.0017380341718652974
cg00796728,0.000155909710871656
cg00804392,0.0009727789946638539
cg00830029,0.0002968036465740069
cg00842351,0.0007203490861347265
cg00853068,0.0013310395171849175
cg00875272,0.0009081947647402965
cg00877887,0.0006805106650693182
cg00891541,0.001262339193754841
cg00902195,0.0006339877799290644
cg00973677,0.00018374167088374216
cg01058368,8.660547985043776e-05
cg01062029,0.0008739958285544689
cg01078434,0.000445647826464242
cg01081263,0.0007622767798551248
cg01086895,0.0009598976267783639
cg01109219,0.0006224296747304023
cg01114088,0.00042593437721799105
cg01148741,0.0007334661780767502
cg01155039,0.0005582990424276307
cg01169726,0.00015202380216592645
cg01186777,0.00017853070462930818
cg01193293,0.0006193110931455015
cg01195014,7.730918853173554e-05
cg01200060,7.332214544565233e-05
cg01214847,0.0001744398564468742
cg01231779,0.001501793558893772
cg01234133,0.0005476846213611075
cg01259619,0.00046281219010113535
cg01261503,0.00038591704043938475
cg01289103,4.107932896919678e-05
cg01291404,0.0019838542027948375
cg01294702,0.00023461227628668595
cg01295203,0.0006216003451971755
cg01344452,0.00041045703378221404
cg01366419,0.00022835549839963853
cg01401376,0.00011029288907024706
cg01404615,0.0005079814520837291
cg01410472,0.0001835852297613683
cg01424107,0.0006138337384767703
cg01464985,0.0014607313979870095
cg01468621,0.0002850329840359499
cg01512854,0.0006519283171756676
cg01519742,0.0004185144534513032
cg01543654,0.0001695307771763246
cg01546563,0.0005022602195197115
cg01555431,0.0006409920114111603
cg01556075,0.00010464745668806194
cg01599709,0.0012455527521719547
cg01612158,0.0002783169575177404
cg01637734,0.0009223450370387376
cg01651364,8.811260476111914e-05
cg01679262,0.0008019365823625173
cg01704534,0.0007602150158777195
cg01705587,0.0015025149956062866
cg01725199,8.86642131687832e-05
cg01737507,9.93488143096751e-05
cg01805282,0.00030179844144210535
cg01805540,0.00012599679886434405
cg01830294,0.00017589177677072078
cg01837719,0.0014409767614772281
cg01862366,0.00013626636389895083
cg01870826,0.0007331782963132123
cg01888411,0.0004183495071642917
cg01906055,2.4549199366800502e-05
cg01920829,0.0003681003296222759
cg01959004,0.0004262679989564139
cg01982833,0.0007253067876594645
cg01988129,9.808849434717498e-05
cg01993576,0.0007654232400321569
cg02007844,0.0006480570670797465
cg02008154,0.00022183627099504362
cg02029926,0.0004710127668094259
cg02061229,0.0007499159115911259
cg02065387,3.944483958669685e-05
cg02085507,0.0003581965462484648
cg02126753,0.0023917611101674442
cg02131967,0.0007049861584274604
cg02144933,0.0016112974808871975
cg02154186,0.000365105683739253
cg02161900,0.0006976903536381132
cg02164046,0.0002845906744375912
cg02192855,0.0006538378825859222
cg02197293,3.907771630191242e-05
cg02205739,0.0005982189546399492
cg02238826,0.0015880853944451269
cg02244695,0.0014205631562212756
cg02248486,0.0010019861146280307
cg02250787,0.0013212392795416388
cg02273392,0.00026861807506037467
cg02286642,8.111147741712526e-05
cg02320454,0.0011512347517225218
cg02327719,0.0002448463216606544
cg02345317,0.0003040647469433148
cg02361557,0.001439379362204321
cg02364642,0.0003411534623567483
cg02413850,0.0008336708069570586
cg02416716,0.0005380616123328307
cg02417408,0.0010508194045273501
cg02422694,6.978552162037734e-05
cg02431964,0.0005997603821643178
cg02433671,0.0004437854095783257
cg02452985,0.0005659368027270123
cg02477931,0.0009417900701280003
cg02503850,0.0009937971379238764
cg02516189,5.081664610596456e-05
cg02523617,5.4997387236898074e-05
cg02548238,0.0007614384559339869
cg02569613,4.809806555092064e-06
cg02599464,0.001338467089233292
cg02604290,1.207146424175398e-05
cg02620013,0.0008564443494013641
cg02672220,0.0002451818635539633
cg02724472,0.0007221707323178178
cg02748539,0.0002427056110597919
cg02755525,0.0006790872070878811
cg02757432,0.000192272897023892
cg02764897,0.0004628071885504917
cg02765328,0.0004284971879195541
cg02836529,0.0007903522184792976
cg02873524,0.0005409831266582293
cg02883161,0.0006872600810344848
cg02899772,0.0001069010741156941
cg02909790,0.00021481290938679874
cg02912041,0.00035078432046490703
cg02914379,0.0001761032536586714
cg02916816,0.0008500972650256429
cg02920216,1.8141263886138785e-05
cg02927346,0.0018815178368475672
cg02938601,0.0005210641392077876
cg02994974,0.001319961930061601
cg03003060,6.378353743056492e-05
cg03020951,0.0016063721505049822
cg03127334,2.385953215025245e-05
cg03158400,0.0010001847019579645
cg03167883,0.0012239285270248942
cg03168582,0.0014159589258075254
cg03188118,0.000577438819031503
cg03199651,1.5678527989243778e-05
cg03213216,0.0004231914674054985
cg03218019,0.0006651470755998973
cg03218374,5.0748973294968705e-05
cg03243946,0.0007995251635889013
cg03285457,0.0002028442279444055
cg03294491,0.0007398467044193284
cg03316864,0.0005885917289257434
cg03329165,0.0006128371723989918
cg03332271,0.0007115321015305269
cg03349953,0.00010992819235249767
cg03365437,0.0016423721358533457
cg03368758,0.0015043874878988266
cg03414321,0.00025338006565502194
cg03454353,0.0006581290415985543
cg03459809,0.0020700081430563553
cg03462055,9.494519646221137e-05
cg03464655,0.00032860219913228916
cg03469054,0.00012766289032446835
cg03476195,0.0005950112656267654
cg03478689,0.00011930054142517901
cg03495868,9.628856675094257e-05
cg03503295,0.0008249440042304148
cg03504078,0.00206799854101996
cg03521113,0.0008205587599444931
cg03543593,0.00047099965682091113
cg03544320,0.0004442696808621694
cg03544379,0.0001946843308538032
cg03547797,0.0004997675416413826
cg03547924,0.0009155520195682145
cg03562120,0.0005283137638273854
cg03565081,0.00019172807310870513
cg03567830,0.001072910714977925
cg03605761,0.0008363086002633351
cg03663715,0.0003878255569304475
cg03664992,0.0003195616345795383
cg03665457,0.0002078236919176283
cg03679305,0.0009281666775260622
cg03700462,0.0004121935516615987
cg03702236,0.00016174157300099417
cg03734874,6.830957702996176e-05
cg03743584,0.00010287955455709819
cg03755123,0.0001437773299166314
cg03764585,0.0007093115497108643
cg03775422,7.800673446486376e-07
cg03777459,0.000655187858952425
cg03780733,4.581861813145466e-05
cg03782453,0.00010045647704225154
cg03826976,0.0003523447138297764
cg03870261,0.0011475312936647915
cg03872376,0.0010694502333887651
cg03874199,0.0018185640730227894
cg03909500,0.000292047561599673
cg03928182,0.0009096256023405792
cg03929796,0.0010060208078740544
cg03943081,0.0006518595828066249
cg03945800,0.0011913603039634007
cg03958979,0.00025947258412626533
cg03969906,0.0013420199034039897
cg04001333,0.00010575237223590992
cg04001842,0.0007765692593870474
cg04034767,0.0010357709710211967
cg04048259,0.0012240559882777517
cg04062391,0.00018157424976585025
cg04070847,4.735683716552935e-05
cg04072323,0.0007673124652620469
cg04113075,0.0011070392114686876
cg04184278,0.0007471594935456349
cg04219321,0.0009470460290862019
cg04237663,0.0006693146544896972
cg04270799,0.0010096642352433033
cg04270835,0.00020415863194384024
cg04272086,0.0005997589130756172
cg04312209,0.002578049218290636
cg04315771,0.0011709132655211272
cg04316754,0.0006878999057110309
cg04329382,0.00039743655230905036
cg04378886,0.00037344597585709037
cg04380513,0.00138860863603285
cg04411625,0.0007566545573782227
cg04418492,0.0002353740351390031
cg04424621,3.507158429194369e-05
cg04432009,0.001447427177746202
cg04439215,0.0010664456979294907
cg04451770,0.0005527368595430609
cg04452713,0.0001263226175899566
cg04457051,0.0005547560853753302
cg04458548,0.0003776079546961838
cg04490714,0.0028201553382748348
cg04498739,0.0003328108223146433
cg04515001,0.00021909413463263683
cg04525496,0.0013845110101967646
cg04527363,0.0004206425599856387
cg04528819,0.00017443101358808168
cg04532952,0.0015258291985166433
cg04536575,0.00025907915750830827
cg04541293,0.0005037000147865867
cg04549333,0.0004973486917841993
cg04564030,8.703548644658602e-05
cg04574507,6.67024890478991e-05
cg04583874,5.3490804057414946e-05
cg04600618,0.0019855691326775534
cg04603031,0.00014975740320245947
cg04603184,0.00031870078716960846
cg04609859,0.0006720310899680245
cg04622802,2.365442299171978e-05
cg04623955,0.0004350708569835553
cg04676561,0.0007434219046639379
cg04677163,6.378130485491619e-05
cg04740359,0.0003104322848482616
cg04748704,0.0005297190521104996
cg04755031,0.00043186824839583024
cg04765277,0.0014507320549090599
cg04783231,3.14054195374381e-05
cg04784672,9.469604597473154e-05
cg04786857,0.0010271055370494214
cg04796162,0.0006743534149677838
cg04837898,0.00010185146280297032
cg04848452,0.00038151586052053685
cg04878152,0.0007499645438834583
cg04884908,3.403426181933013e-06
cg04905829,0.0005781169217102427
cg04922810,0.0009256497177983877
cg04941721,0.00012215322368924465
cg04970352,0.00031780956700576
cg05022306,0.00011059663461151329
cg05028467,0.00022743887139755744
cg05052633,0.00011003012236358614
cg05089968,0.0007728204181009431
cg05109049,0.0016127534035765786
cg05113908,6.580028208128203e-05
cg05130485,0.0006542954177135732
cg05157725,0.0006286559610158096
cg05159188,0.0003654517253335445
cg05194726,0.0001998198528601704
cg05205664,0.0008312887911399791
cg05209917,0.00024758391816228454
cg05221167,0.00016170869033120544
cg05226008,0.0007003134431913067
cg05232889,0.0005546219751761295
cg05245861,0.0006374166645058169
cg05275752,0.0003447317237232063
cg05307923,0.0008353234175292598
cg05335315,0.0004183291262061176
cg05342835,0.0010425732571974341
cg05345286,0.0015993739113323217
cg05365670,0.0007931980317136622
cg05389335,0.0010127316589167814
cg05396987,5.2037744074406707e-05
cg05420896,0.000888364634094637
cg05421688,6.534425910570508e-05
cg05436231,5.5745271721602584e-05
cg05467106,0.00022498594815769786
cg05471297,0.0009470487145636023
cg05471521,0.0005987274721597237
cg05472874,0.001819705158416043
cg05483509,0.0006747876855109944
cg05497616,2.693601006690716e-05
cg05500015,8.417448795386508e-05
cg05508084,6.13516355997169e-05
cg05532892,4.656103540701217e-06
cg05554718,0.0008688833428823247
cg05589246,0.000227735162009477
cg05596294,0.0015292636608781683
cg05600717,0.0014816536102854059
cg05624196,9.826499051867508e-05
cg05626013,0.0011573013511033212
cg05661838,0.0006043221340667354
cg05664072,0.000840186043237674
cg05697976,0.0007989333116186551
cg05698090,0.0006723434979656916
cg05714479,4.0821145342802905e-05
cg05740244,0.0005240129925073604
cg05774801,0.0008732719721800509
cg05778847,0.0007765696097285972
cg05820087,0.00016810556809246618
cg05822100,0.0009709184880838985
cg05839235,0.0006285130413701326
cg05860890,0.00038408645021788333
cg05882691,0.0002856059110885442
cg05896682,0.0005070396050886848
cg05899618,0.0007786444412067355
cg05909475,0.0005032314617102897
cg05924583,6.48169130482252e-05
cg05942574,0.000484392486762913
cg05953243,0.00020506430663284333
cg05968233,0.0004992827051150876
cg06015218,0.0016971326770560088
cg06092815,0.00013095206951160618
cg06096336,0.00020691946833298114
cg06118312,0.0004023781152689224
cg06151165,0.00055835023974193
cg06213598,0.0007081343391125042
cg06222851,0.0006486457574861367
cg06224510,0.00014368394657051595
cg06233503,0.00094000181010097
cg06263495,0.0002617299707034361
cg06275635,0.0004876999433752072
cg06295856,0.00021098034633076066
cg06313930,0.00028163814939714414
cg06327515,0.0006172779335296338
cg06339706,0.0002382321525132049
cg06346081,6.943614329723892e-05
cg06352750,0.000910771923457729
cg06353720,0.00038869858525700056
cg06367117,0.00042553907965094725
cg06384463,4.843668291729126e-05
cg06458239,0.0006423814394337994
cg06493930,0.0005277962844745585
cg06493994,0.000410740562331014
cg06497752,0.0002627858313471491
cg06498267,0.001160895548858894
cg06516124,0.00042116782770438947
cg06546607,5.160015301387953e-05
cg06621358,0.0004605753228320226
cg06637774,0.00024013773392686313
cg06668073,0.0005756805955736026
cg06713098,0.0005564099400439713
cg06738602,0.0005428585150498085
cg06781209,0.0004476608869770121
cg06810647,0.000504917546768464
cg06818777,0.0014656631637192
cg06821120,8.415338150330814e-06
cg06892726,0.0006788590229180092
cg06906435,0.0013822360151599432
cg06911084,0.0004454839524337955
cg06911113,0.001979720631869431
cg06912252,0.0017773741236354283
cg06927864,0.0013345240613551025
cg06940792,0.0006456228571298277
cg06948294,0.0005345159828703001
cg06958829,0.0016564633078229014
cg06960698,0.00044384723186742487
cg06971096,7.343502391868541e-06
cg06974755,6.032510461530934e-06
cg06980053,0.00020842387492581187
cg06981182,0.0003480969208276277
cg06995715,8.737050334781059e-05
cg07005513,0.00026458209064128665
cg07038400,0.0008211172345054229
cg07054095,0.0002539784813760756
cg07072643,0.0007836066034153159
cg07112154,9.189894011424847e-06
cg07138512,0.0009458416554806929
cg07189381,8.588795982961522e-05
cg07197059,0.0003515221357133789
cg07214572,4.661731358843295e-05
cg07236943,2.2638578793943064e-05
cg07237939,0.000425489786157542
cg07271264,0.0006839481918839099
cg07295678,0.0008622440293159591
cg07328579,0.00030784969733403943
cg07346310,0.001018076651828325
cg07347645,0.0016681330664250823
cg07433344,0.00045718892989621713
cg07441272,0.0011589028989732009
cg07442479,0.0005108831718149274
cg07447922,0.0012156712322490793
cg07482936,0.00043436730206467135
cg07546360,0.0005452906959425951
cg07550362,9.609259837983438e-05
cg07558455,0.0008541714259147946
cg07570142,0.0011307012807305276
cg07602200,0.0001276711999710518
cg07623294,4.4944105765550535e-05
cg07636178,0.0022688368160675982
cg07638935,3.479443045111679e-05
cg07660236,0.00016130434471035659
cg07664856,0.0020290871656401493
cg07665060,0.0005539825691800427
cg07675169,0.00035002901285451944
cg07684809,0.0012790463503792972
cg07685034,0.0007782504079615848
cg07686479,0.00037688112182689273
cg07690018,7.583448742549007e-05
cg07694025,6.0986238282063096e-05
cg07696033,0.0009471363323739234
cg07715201,0.00036147627327920347
cg07730329,0.0017403803520024057
cg07744166,0.0005245695215353783
cg07747299,0.00045367647571424976
cg07766612,0.0003567688938600988
cg07773116,0.0013145736234263328
cg07778029,0.0016522253948480434
cg07799947,0.00021116232573147094
cg07800320,3.1469543032942736e-05
cg07846220,0.0018729683852581655
cg07864632,0.00026009721790725435
cg07879727,0.00038381606999924613
cg07895149,0.0004939158203725741
cg07899016,0.0013317561730183606
cg07914866,0.0005573823445724189
cg07935264,0.00024260593321847256
cg07935568,0.0014564106640968437
cg07950803,0.00028299590059562615
cg08005849,0.000530167634854733
cg08008403,0.0007908372870748484
cg08009622,0.0009698795510025403
cg08016363,0.0001593843385080325
cg08041019,0.00016265887831044476
cg08044694,0.0009446937457685905
cg08056146,0.0002725444531400282
cg08069899,0.00045564061411270177
cg08077673,0.0005043268476758611
cg08089301,0.0009190755439957424
cg08097755,0.0011948517701356358
cg08101264,0.00013033609235131647
cg08126211,0.0002311692859177396
cg08185241,0.0010781090659802914
cg08190044,0.000482208268246211
cg08195505,0.0009015077899213631
cg08205865,0.0006459789010748561
cg08207256,0.00025103195670098295
cg08211091,3.949552326338712e-05
cg08258650,0.0011259929814240303
cg08260891,0.0005379657034157519
cg08303146,0.00013960337949425595
cg08315770,0.0014717520337712681
cg08319991,2.5227646745107268e-06
cg08376864,0.00012556631810868468
cg08383315,0.0011690356024871276
cg08388746,0.00019541613858945378
cg08411435,0.001052240378387255
